idFdb;urlFdb;iRating;sTitle;iYear;sCountry;sGenre;urlPoster;iPage
29660;29660-pirati-z-karibiku-prokleti-cerne-perly;85;Piráti z Karibiku: Prokletí Černé perly;2003;USA;Akční / Dobrodružný / Fantasy / Historický / Dokument;dv7ghr10ns1hym5ommdz.jpeg;15
23661;23661-pro-par-dolaru-navic;85;Pro pár dolarů navíc;1965;Itálie;Drama / Western / Evropská Tvorba;to4fah8ayldod2c9uo8a.jpeg;15
104695;104695-carmen;92;Carmen;2012;Česká republika;Muzikál;unjcicjq6pd3idoq22bq.jpeg;15
7223;7223-kavkazsky-zajatec;93;Kavkazský zajatec;1995;Kazachstán / Rusko;Drama / Vojenský;5szrufklkumsn6pu19ts.jpeg;15
23419;23419-simpsonovi-prilis-drsny-pro-tv;86;Simpsonovi: Příliš drsný pro TV;1998;USA;Komedie / Animovaný;csaqf8ciureepbor0gj6.jpeg;15
19905;19905-zjizvena-tvar;85;Zjizvená tvář;1983;USA;Akční / Drama / Gangsterka / Krimi;elp3kgmapmx6q7uk4dle.jpeg;15
20962;20962-romeo-a-julie;86;Romeo a Julie;1968;Itálie / Velká Británie;Drama / Romantický / Evropská Tvorba;s8ya2mi1jyjj36k4kajz.jpeg;15
46527;46527-charleyova-teta;88;Charleyova teta;1969;Československo;Komedie;vae0pvyztar5iag89l68.jpeg;15
71787;71787-harry-potter-a-relikvie-smrti-cast-2;85;Harry Potter a Relikvie smrti – část 2;2011;USA / Velká Británie;Akční / Dobrodružný / Drama / Fantasy / Rodinný / Adaptace;grdpamlbq6c5hqq6aqjz.jpeg;16
56159;56159-domov-aneb-kam-smeruje-nase-cesta;87;Domov, aneb kam směřuje naše cesta;2009;Francie;Drama / Rodinný / Dokument;yuix50jkq8ttohnumpkx.jpeg;16
11336;11336-neuplatni;85;Neúplatní;1987;USA;Akční / Drama / Historický / Krimi / Thriller / Evropská Tvorba;kvjxc3si65e3yz5cnlfa.jpeg;16
26592;26592-shrek;85;Shrek;2001;USA;Akční / Komedie / Animovaný / Fantasy / Rodinný / Romantický;tts1t5k3to3wsy1r9kpn.jpeg;16
17750;17750-tri-musketyri;86;Tři mušketýři;1961;Francie / Itálie;Akční / Dobrodružný / Historický / Romantický;9tftv4xcgw30zefqi5sq.jpeg;16
10279;10279-mravnost-nade-vse;85;Mravnost nade vše;1937;Československo;Komedie / Satira;rsa0mkjf8podes6vi5pq.jpeg;16
35181;35181-million-dollar-baby;85;Million Dollar Baby;2004;USA;Psychologický / Drama / Sportovní;v52ktwjcwwiou7nzpdjz.jpeg;16
24309;24309-requiem-za-sen;85;Requiem za sen;2000;USA;Psychologický / Drama / Krimi / Adaptace;csd5ic2y76b2oi1aqnum.jpeg;16
15746;15746-snehurka-a-sedm-trpasliku;85;Sněhurka a sedm trpaslíků;1937;USA;Animovaný / Fantasy / Muzikál / Rodinný / Romantický;mblrgkyysuw8xyu97v6a.jpeg;16
3133;3133-cas-probuzeni;86;Čas probuzení;1990;USA;Dobrodružný / Drama / Evropská Tvorba;cfuyc3rfuwkqtp0g25qk.jpeg;16
21387;21387-vsichni-moji-blizci;86;Všichni moji blízcí;1998;Česká republika / Polsko / Slovenská republika / Spolková republika Německo;Komedie / Drama / Historický / Válečný / Vojenský / Evropská Tvorba;shol1s1hzf4pznfz0722.jpeg;16
21171;21171-lijavec;86;Lijavec;1997;Česká republika;Komedie;h8vfxjqa9whvxjlr1ccy.jpeg;16
17273;17273-terminator;85;Terminátor;1984;USA;Akční / Sci-Fi / Thriller;947yuwk2s5ukwej02dmp.jpeg;17
15555;15555-sloni-muz;85;Sloní muž;1980;USA;Psychologický / Drama / Historický;xgyqnugco7kxdekioim0.jpeg;17
12746;12746-philadelphia;85;Philadelphia;1993;USA;Psychologický / Drama;j9kc0kfeu7m9ojcf79mr.jpeg;17
81338;81338-ceske-nebe-aneb-cimrmanuv-dramaticky-ksaft;86;České nebe aneb Cimrmanův dramatický kšaft;2010;Česká republika;Komedie;8igq8tdv2kepbzj5e3io.jpeg;17
20995;20995-nemy-bobes-aneb-cesky-tarzan;86;Němý Bobeš aneb český Tarzan;1997;Česká republika;Komedie;pctn0m9hzlkd1lf8bqlb.jpeg;17
7462;7462-kmotr-iii;85;Kmotr III;1990;USA;Drama / Krimi / Thriller;axeq67w40j43xjzb9l77.jpeg;17
28045;28045-mike-oldfield-tubular-bells-ii-and-iii-live;92;Mike Oldfield / Tubular Bells II and III Live;1999;Velká Británie;Hudební;ihhed7kmg063m3q3c3nl.jpeg;17
56611;56611-ip-man;86;Ip Man;2008;Hongkong;Akční / Komedie / Drama / Fantasy / Historický / Vojenský;o0upmyfs56rg59kq5p24.jpeg;17
16627;16627-den-sakala;85;Den šakala;1973;Francie / Velká Británie;Akční / Drama / Krimi / Thriller;kla53rv0716or6tvxgqn.jpeg;17
2022;2022-bio-raj;87;Bio Ráj;1988;Francie / Itálie;Drama / Romantický / Retro / Evropská Tvorba;oucyqk6pcj287nkpbvgt.jpeg;17
17617;17617-trainspotting;85;Trainspotting;1996;Velká Británie;Komedie / Drama / Krimi;wd1ev9w4sdsy5y6zl0w9.jpeg;17
11626;11626-norimbersky-proces;87;Norimberský proces;1961;USA;Drama / Historický / Dokument / Vojenský / Evropská Tvorba;ao2ezs0ogc2n4wve92d8.jpeg;17
5787;5787-horalka;86;Horalka;1960;Francie / Itálie;Drama / Válečný / Vojenský / Evropská Tvorba;vnq5slcwrik9gif3hq49.jpeg;18
18442;18442-vec;85;Věc;1982;USA;Horor / Sci-Fi / Thriller;34eoct41uwlq0ajkbdvq.jpeg;18
61951;61951-hvezdna-brana-pribeh-jednoho-fenomenu;90;Hvězdná brána: Příběh jednoho fenoménu;2006;Kanada;Dokument - Hraný;rsy308j0mx1ezk2gj610.jpeg;18
133702;133702-zootropolis-mesto-zvirat;85;Zootropolis: Město zvířat;2016;USA;Akční / Dobrodružný / Komedie / Animovaný / Dětský / Krimi / Rodinný;zg4toe54y6rrbpa0qb3p.jpeg;18
43437;43437-nightwish-end-of-an-era;87;Nightwish: End of an Era;2006;Finsko;Hudební;6osy4k6k43l3xzwxbj53.jpeg;18
63824;63824-hobit-neocekavana-cesta;85;Hobit: Neočekávaná cesta;2012;Nový Zéland / USA;Akční / Dobrodružný / Fantasy / Adaptace;imrgig37esiwwui6dqjc.jpeg;18
27639;27639-princezna-mononoke;85;Princezna Mononoke;1997;Japonsko;Akční / Dobrodružný / Animovaný / Fantasy;2fyzgcvngwkylggjzp5z.jpeg;18
22251;22251-zivot-briana;85;Život Briana;1979;Velká Británie;Komedie;ewyx8m72r3amv9bb6ol3.jpeg;18
32395;32395-bournuv-mytus;85;Bournův mýtus;2004;USA / Spolková republika Německo;Akční / Drama / Thriller / Špionážní / Evropská Tvorba;01lpkr764llco9bckm75.jpeg;18
12319;12319-pahorek;85;Pahorek;1965;USA / Velká Británie;Drama / Válečný / Vojenský;tv55dkxfkd1kio17kcao.jpeg;18
18522;18522-velka-zeme;86;Velká země;1958;USA;Drama / Romantický / Western;chgfkwsrfh0s2hkh3oij.jpeg;18
18613;18613-verdikt;89;Verdikt;1974;Francie / Itálie;Drama;eg5jjemn87yzjydv5izz.jpeg;18
46057;46057-pres-prisny-zakaz-dotyka-se-snehu;93;Přes přísný zákaz dotýká se sněhu;2005;Česká republika;Komedie;General_375px.jpeg;19
6866;6866-jih-proti-severu;85;Jih proti Severu;1939;USA;Drama / Historický / Romantický / Vojenský;6b8qn6opust479f0u9gq.jpeg;19
53293;53293-moji-pratele;88;Moji přátelé;1975;Itálie;Komedie;8p8iqxdugn326ppl34mh.jpeg;19
10954;10954-nebesti-jezdci;85;Nebeští jezdci;1968;Československo;Drama / Válečný / Vojenský / Evropská Tvorba;mn8ip1hqazcxstq7mdq3.jpeg;19
137654;137654-avengers-infinity-war;85;Avengers: Infinity War;2018;USA;Akční / Dobrodružný / Fantasy / Sci-Fi;ex4bh997wn68ohcmehm7.jpeg;19
45980;45980-valecnici;87;Válečníci;1999;Velká Británie;Drama / Válečný;0l2yd2zj52gdfmo5q9kh.jpeg;19
2845;2845-cesta-do-praveku;85;Cesta do pravěku;1955;Československo;Akční / Dobrodružný / Animovaný / Fantasy / Rodinný / Sci-Fi / Evropská Tvorba;nmhrfp8vu3jab054x2kt.jpeg;19
74589;74589-krtek-ve-meste;94;Krtek ve městě;1982;Československo;Kreslený;2s37idervcrog409t91f.jpeg;19
121211;121211-ctyri-dohody;88;Čtyři dohody;2013;Česká republika;Dokument / Diskusní;d6ax4fmbagqyca60h2sa.jpeg;19
10676;10676-na-zapadni-fronte-klid;87;Na západní frontě klid;1930;USA;Drama / Válečný / Vojenský;om7oopwn7as3c1nea7vx.jpeg;19
74141;74141-ghosts;90;Ghosts;1997;USA;Drama / Hudební / Horor / Muzikál;jtskuny6ojvxplq8ggaa.jpeg;19
23501;23501-klub-rvacu;85;Klub rváčů;1999;USA / Spolková republika Německo;Psychologický / Drama / Krimi / Thriller;rl4jaerbvf6xuxyt9clz.jpeg;19
52271;52271-jak-je-dulezite-miti-filipa;87;Jak je důležité míti Filipa;1979;Československo;Komedie / Adaptace;yau5s8h6vn68s4r8k5sx.jpeg;20
72297;72297-hornblower-dustojnicke-zkousky;91;Hornblower - Důstojnické zkoušky;1998;Velká Británie;Akční / Dobrodružný / Drama / Válečný / Vojenský;lpajl4ok7b7cvoqxsag1.jpeg;20
8442;8442-profesional;85;Profesionál;1981;Francie;Akční / Drama / Krimi / Thriller / Evropská Tvorba;rsltgn8f2v7ggi929kfn.jpeg;20
67109;67109-jizni-pacifik;97;Jižní Pacifik;2009;Velká Británie;Dokument;zuarwpil74s0bbxlmfpr.jpeg;20
65714;65714-big-business;97;Big Business;1929;USA;Komedie / Rodinný;9sfq31pu9r2fxgtewh0h.jpeg;20
4512;4512-dum-k-poveseni;86;Dům k pověšení;1988;Itálie / Jugoslávie / Velká Británie;Komedie / Drama / Fantasy / Krimi;384atjydy5jwzupzu9n6.jpeg;20
4601;4601-dva-muzi-ve-meste;85;Dva muži ve městě;1973;Francie / Itálie;Drama / Krimi / Evropská Tvorba;0r0igepv9oxyl33xokci.jpeg;20
3161;3161-cekej-do-tmy;85;Čekej do tmy;1967;USA;Horor / Thriller / Mysteriózní;qc8m58x8jmwofybtib1k.jpeg;20
118424;118424-metallica-through-the-never;90;Metallica: Through the Never;2013;USA;Hudební / Muzikál;3dehuygjkjrzqemty93l.jpeg;20
18225;18225-v-prave-poledne;85;V pravé poledne;1952;USA;Drama / Thriller / Western;rbcg4shx7gv0r1i09rl0.jpeg;20
7422;7422-kleopatra;85;Kleopatra;1963;Itálie / USA;Drama / Historický / Romantický / Evropská Tvorba;ne098uzdxne72w6gjix1.jpeg;20
52294;52294-nasi-furianti;88;Naši furianti;1983;Československo;Komedie;tucb0s6kic56s3s0akrh.jpeg;20
53184;53184-potkali-se-u-kolina;86;Potkali se u Kolína;1965;Československo;Komedie / Animovaný / Rodinný;pc3c987klho2116wsv34.jpeg;21
78093;78093-louis-de-funes;93;Louis de Funès;2003;Francie;Dokument;sjguvnreeagqlpx2fywt.jpeg;21
47733;47733-nightwish-from-wishes-to-eternity;89;Nightwish:  From Wishes To Eternity;2001;Finsko;Hudební;v7db78giw7nsd075pmn3.jpeg;21
32901;32901-putovani-s-pravekymi-zviraty;86;Putování s pravěkými zvířaty;2001;Velká Británie;Sci-Fi / Dokument;2nowoims4ydxwycrv7p4.jpeg;21
10881;10881-navrat-do-budoucnosti-2;85;Návrat do budoucnosti 2;1989;USA;Akční / Dobrodružný / Komedie / Sci-Fi;maue1tprqsxmv0kf8q3z.jpeg;21
80749;80749-expendables-postradatelni-2;85;Expendables: Postradatelní 2;2012;USA;Akční / Dobrodružný / Thriller;wvvrhl80s85jn8utisfq.jpeg;21
23688;23688-nepritel-pred-branami;85;Nepřítel před branami;2001;Francie / Irsko / USA / Spolková republika Německo / Velká Británie;Akční / Drama / Historický / Romantický / Válečný / Vojenský / Evropská Tvorba;hidc3iazq2rjvkkp9eeg.jpeg;21
19257;19257-vynalez-zkazy;85;Vynález zkázy;1958;Československo;Akční / Dobrodružný / Animovaný / Fantasy / Sci-Fi / Evropská Tvorba;mi83xjwenz71ofq5ui5c.jpeg;21
21679;21679-nepritel-statu;85;Nepřítel státu;1998;USA;Akční / Drama / Thriller;6r9tmmmb5qyvlm4fwwes.jpeg;21
10071;10071-moderni-doba;86;Moderní doba;1936;USA;Komedie / Drama / Romantický;5r5z3i4b5r24s2or6cz1.jpeg;21
34561;34561-osudovy-dotek;84;Osudový dotek;2003;USA;Drama / Fantasy / Sci-Fi / Thriller;slb2rty1kva2jaxeqc9w.jpeg;21
83916;83916-muj-bajecny-rozvod;94;Můj báječný rozvod;2008;Česká republika;Komedie;6cftxwpy7eeq9vxaw13h.jpeg;21
3900;3900-diktator;85;Diktátor;1940;USA;Komedie / Drama / Vojenský / Satira;ptuwb5ibvdon2w1d3s37.jpeg;22
14101;14101-prilis-vzdaleny-most;85;Příliš vzdálený most;1977;USA;Drama / Historický / Válečný / Vojenský;ygfai22uc40lmzzuzzla.jpeg;22
3754;3754-desatero-prikazani;86;Desatero přikázání;1956;USA;Drama / Historický / Rodinný / Evropská Tvorba;vktjraktlz7wn1oo67io.jpeg;22
27732;27732-scorpions-acoustica;91;Scorpions - Acoustica;2001;USA;Hudební;hp2oym5h7b1ig72olweg.jpeg;22
6856;6856-jezinky-a-bezinky;87;Jezinky a bezinky;1944;USA;Komedie / Krimi / Thriller / Evropská Tvorba;pd6z6xyti8aecmsomdrj.jpeg;22
17247;17247-tenkrat-v-americe;85;Tenkrát v Americe;1984;Itálie / USA;Drama / Krimi / Evropská Tvorba;m49xmempk3v090ad45fh.jpeg;22
20978;20978-vysetrovani-ztraty-tridni-knihy;85;Vyšetřování ztráty třídní knihy;1997;Česká republika;Komedie;dqu2zkzhbmfilwkf803d.jpeg;22
9963;9963-misto-nahore;95;Místo nahoře;1958;Velká Británie;Psychologický / Drama / Romantický;i978f59ezhxf3njx1rfm.jpeg;22
122005;122005-hvezdy-nam-nepraly;85;Hvězdy nám nepřály;2014;USA;Drama / Romantický / Adaptace;4raetihhd6h5hbdh2fsw.jpeg;22
19978;19978-zlati-uhori;85;Zlatí úhoři;1979;Československo;Drama / Rodinný / Evropská Tvorba;2ynd2xdphv101c3gmrdf.jpeg;22
28309;28309-cesta-do-fantazie;85;Cesta do fantazie;2001;Japonsko / USA;Animovaný / Fantasy / Rodinný;22ol71nhpa3cuhnxhypi.jpeg;22
27917;27917-metallica-s-and-m-with-the-san-francisco-symphony;89;Metallica - S & M With The San Francisco Symphony;2000;USA;Hudební / Dokument;2q67jb7h7s07b5i4j8rr.jpeg;22
22519;22519-kult-hakoveho-krize;84;Kult hákového kříže;1998;USA;Drama / Krimi;c4z3zmhxvbwwyofm5wv4.jpeg;23
20888;20888-la-prisne-tajne;85;L.A. - Přísně tajné;1997;USA;Drama / Krimi / Thriller;zr39fuwdau15k807z0ng.jpeg;23
69043;69043-mash-nashledanou-sbohem-a-amen;86;M*A*S*H: Nashledanou, sbohem a amen;1983;USA;Komedie / Drama / Válečný / Vojenský;rhe1n8m5fvehyp8935b0.jpeg;23
7373;7373-kid;85;Kid;1921;USA;Komedie / Drama / Rodinný;psezojixvqrwb5n6cc7s.jpeg;23
52969;52969-96-hodin;84;96 hodin;2008;Francie / USA / Velká Británie;Akční / Krimi / Thriller;skz88yyaqkls4547ffqy.jpeg;23
72944;72944-warrior;85;Warrior;2011;USA;Akční / Drama / Sportovní;tz42as3zi87a1avvoe6h.jpeg;23
28304;28304-doba-ledova;84;Doba ledová;2002;USA;Akční / Komedie / Animovaný / Rodinný;hnck34eoqitaem9nx2zp.jpeg;23
55055;55055-polska-krev;93;Polská krev;1978;Československo;Hudební;1gjwj6u6xrndtuawldwi.jpeg;23
54180;54180-star-trek;84;Star Trek;2009;USA / Spolková republika Německo;Akční / Drama / Sci-Fi;pfdltywlx7m42yxvtb7a.jpeg;23
13551;13551-povidka-o-policajtovi;85;Povídka o policajtovi;1975;Francie;Drama / Krimi / Thriller / Evropská Tvorba;8ceb0ufczd9dv39z60cq.jpeg;23
12407;12407-pani-kluci;84;Páni kluci;1975;Československo;Akční / Dobrodružný / Komedie / Rodinný / Evropská Tvorba;znt3fbbaz9a824udgquj.jpeg;23
20897;20897-lepsi-uz-to-nebude;84;Lepší už to nebude;1997;USA;Komedie / Drama / Romantický;ue7kj1czm3o1i717oxiq.jpeg;23
62070;62070-nickyho-rodina;86;Nickyho rodina;2011;Česká republika / Slovenská republika;Drama / Historický / Životopisný / Dokument / Dokument - Hraný / Evropská Tvorba;mldgupiox7ib7p6072ei.jpeg;24
24357;24357-pravidla-mostarny;84;Pravidla moštárny;1999;USA;Psychologický / Drama / Romantický / Dokument;swr0l7wezc8wzw56uhz7.jpeg;24
36258;36258-sbohem-pane-profesore;88;Sbohem, pane profesore;1969;USA;Drama / Hudební / Muzikál / Romantický;hvnwzwn2mp8iqlrlqy2o.jpeg;24
11139;11139-nekonecny-pribeh;84;Nekonečný příběh;1984;NSR / USA;Akční / Dobrodružný / Drama / Fantasy / Pohádka / Rodinný / Evropská Tvorba;eq3ymdi7b6n3jgiyid7l.jpeg;24
17422;17422-ticha-bolest;85;Tichá bolest;1990;Československo;Drama;45but0vqdw3s50o621v6.jpeg;24
9437;9437-maratonec;85;Maratónec;1976;USA;Akční / Drama / Krimi / Romantický / Thriller / Špionážní / Politický / Evropská Tvorba;5fpog861fmybocpmysgl.jpeg;24
44092;44092-cerna-kniha;85;Černá kniha;2006;Belgie / Nizozemsko / Spolková republika Německo / Velká Británie;Drama / Thriller / Válečný / Vojenský / Evropská Tvorba;4da6wmagsjm5xavxbw54.jpeg;24
18810;18810-vlasy;84;Vlasy;1979;NSR / USA;Komedie / Drama / Hudební / Muzikál / Romantický / Vojenský;2m1dax8d0e0qr9ly6fr8.jpeg;24
19185;19185-vsichni-dobri-rodaci;84;Všichni dobří rodáci;1968;Československo;Komedie / Drama / Historický / Politický / Epopej / Evropská Tvorba;q8o1z02owgykn7gk768j.jpeg;24
20921;20921-queen-v-budapesti;86;Queen v Budapešti;1987;Maďarsko / Velká Británie;Hudební / Dokument / Evropská Tvorba;nz3po0vd5vuxfy79w28d.jpeg;24
33481;33481-gobseck;88;Gobseck;1985;Československo;Drama;x73a6h1pyuxig34neg5x.jpeg;24
16570;16570-svetla-velkomesta;86;Světla velkoměsta;1931;USA;Komedie / Drama / Romantický;pxddsmf7unv1zvkdz9jn.jpeg;24
11766;11766-obchod-na-korze;85;Obchod na korze;1965;Československo;Drama / Vojenský / Evropská Tvorba;m4bei9ctn10uww8hmlel.jpeg;25
3276;3276-cerveny-a-cerny;86;Červený a černý;1954;Francie;Drama / Romantický / Evropská Tvorba;xgyezv7kptvk4vhajqgk.jpeg;25
19534;19534-za-zvuku-hudby;86;Za zvuků hudby;1965;USA;Drama / Hudební / Muzikál / Rodinný / Romantický;gihur5iu4k2hcpoyimyx.jpeg;25
15358;15358-sicilsky-klan;85;Sicilský klan;1969;Francie;Drama / Krimi / Evropská Tvorba;nczut5tjmdhyqj1q9g9d.jpeg;25
17471;17471-titanic;84;Titanic;1997;USA;Drama / Katastrofický / Romantický;h4dd2q47s7uy68dgwexf.jpeg;25
39994;39994-metallica-live-at-san-diego;92;Metallica - Live At San Diego;1993;USA;Hudební;uj2nsc5a2gygjf1602vf.jpeg;25
3727;3727-depeche-mode-devotional;92;Depeche Mode - Devotional;1993;Velká Británie;Hudební / Dokument;ev46qzi8sn5c680f9843.jpeg;25
28353;28353-vzpoura-hracek;88;Vzpoura hraček;1946;Československo;Animovaný / Kombinovaný / Loutkový / Evropská Tvorba;t1h4emvbbwwo96irkszn.jpeg;25
72400;72400-krtek-a-auticko;88;Krtek a autíčko;1963;Československo;Dětský / Kreslený;lz08ydwftnh5ehhmf70m.jpeg;25
6560;6560-jak-utopit-dr-mracka-aneb-konec-vodniku-v-cechach;84;Jak utopit dr. Mráčka aneb Konec vodníků v Čechách;1974;Československo;Komedie / Fantasy / Romantický / Evropská Tvorba;pvq0025fv31qv3l6lmbh.jpeg;25
157340;157340-pasky-z-nagana;96;Pásky z Nagana;2018;USA;Dokument;foduoicpbwb8wi222h50.jpeg;25
9669;9669-meet-me-in-st-louis;96;Meet Me in St. Louis;1944;USA;Komedie / Drama / Muzikál / Rodinný / Romantický;7titnaa8lm4ky304ldtu.jpeg;25
6814;6814-jeremiah-johnson;85;Jeremiah Johnson;1972;USA;Akční / Dobrodružný / Drama / Western / Balada;groxvkj1xg9vqa2i84yr.jpeg;26
896;896-anton-spelec-ostrostrelec;84;Anton Špelec, ostrostřelec;1932;Československo;Komedie;8xgwwg2nbf619toffi4n.jpeg;26
657;657-amarcord;85;Amarcord;1973;Francie / Itálie;Komedie / Drama / Romantický / Podobenství / Evropská Tvorba;xwlklquilsvskzdv41si.jpeg;26
32576;32576-na-vetrne-hurce;91;Na Větrné hůrce;1939;USA;Drama / Romantický;k2h5f9du7vz56dm6t7el.jpeg;26
109374;109374-ledove-kralovstvi;84;Ledové království;2013;USA;Akční / Komedie / Animovaný / Fantasy / Pohádka / Rodinný;5dnloebfyffcazgwsztv.jpeg;26
26139;26139-waterloo;86;Waterloo;1970;Itálie / SSSR;Akční / Drama / Historický / Válečný / Vojenský / Evropská Tvorba;iqfez96nm7kugh89sefd.jpeg;26
78434;78434-o-mikesovi;88;O Mikešovi;1971;Česká republika;Animovaný / Dětský / Pohádka;l2639c7sxnbbgfjafpz6.jpeg;26
15147;15147-sedm-samuraju;84;Sedm samurajů;1954;Japonsko;Akční / Drama / Historický;iu7tl1jyfzz6ti9btfwz.jpeg;26
39284;39284-ukradene-vanoce-tima-burtona;84;Ukradené Vánoce Tima Burtona;1993;USA;Animovaný / Fantasy / Muzikál / Rodinný / Loutkový;9el6ip1v01sktskx7n9a.jpeg;26
53686;53686-vymena;84;Výměna;2008;USA;Psychologický / Drama / Historický / Krimi / Thriller;zujuipxkpzswo3bc3cr4.jpeg;26
17578;17578-tora-tora-tora;85;Tora! Tora! Tora!;1970;Japonsko / USA;Akční / Drama / Historický / Válečný / Vojenský;fyhs1fbahrxmtyuynuaz.jpeg;26
141815;141815-roger-waters-the-wall;93;Roger Waters: The Wall;2014;Velká Británie;Hudební / Dokument / Evropská Tvorba;08l3nfs4za2q5q62jbjv.jpeg;26
15728;15728-smrtonosna-zbran-2;84;Smrtonosná zbraň 2;1989;USA;Akční / Komedie / Krimi / Thriller;2teghdmfqayiw7j3nqy0.jpeg;27
28010;28010-the-song-remains-the-same;90;The Song Remains the Same;1976;USA / Velká Británie;Hudební / Dokument;fzy0d9vkkt6rtb0dp3uv.jpeg;27
48093;48093-metallica-the-videos;90;Metallica - The Videos;2006;USA;Hudební;76xxmbjej2j9k121wv85.jpeg;27
8676;8676-limonadovy-joe-aneb-konska-opera;84;Limonádový Joe aneb Koňská opera;1964;Československo;Komedie / Romantický / Western / Evropská Tvorba;hzi0ill3do18redo99k2.jpeg;27
9818;9818-mikrokosmos;85;Mikrokosmos;1996;Francie / Itálie / Švýcarsko;Dokument / Evropská Tvorba;6th90hjpv8qau63ul128.jpeg;27
31701;31701-harry-potter-a-vezen-z-azkabanu;84;Harry Potter a vězeň z Azkabanu;2004;USA / Velká Británie;Akční / Dobrodružný / Fantasy / Rodinný / Mysteriózní;arfxc5w2pj4dh9v6m0cu.jpeg;27
148013;148013-psi-poslani;85;Psí poslání;2017;USA;Akční / Dobrodružný / Komedie / Drama / Fantasy / Rodinný;8b6jnvuwmnjjl3ximxwn.jpeg;27
3092;3092-cyrano-z-bergeraku;85;Cyrano z Bergeraku;1990;Francie;Komedie / Drama / Historický / Romantický / Adaptace / Evropská Tvorba;gnjxfdfxfxe9nh3c3ans.jpeg;27
1076;1076-atentat;84;Atentát;1964;Československo;Akční / Drama / Historický / Thriller / Válečný / Vojenský / Evropská Tvorba;5d14dcuzhp9uqewchs01.jpeg;27
30803;30803-hleda-se-nemo;84;Hledá se Nemo;2003;USA;Komedie / Animovaný / Rodinný;55tknuqxto08vhsv9sw3.jpeg;27
63671;63671-jak-vycvicit-draka;84;Jak vycvičit draka;2010;USA;Akční / Dobrodružný / Komedie / Animovaný / Fantasy / Rodinný;0dxfnpksabuck22i8vt5.jpeg;27
34578;34578-nejcennejsi-co-mam;88;Nejcennější co mám;1976;Francie;Drama / Příběh / Romantický;arpw9rx4li17u07ta6qu.jpeg;27
34619;34619-griffin-a-phoenixova;86;Griffin a Phoenixová;1976;USA;Drama;ilju6xl3alhzv024qm85.jpeg;28
4097;4097-dny-vina-a-ruzi;90;Dny vína a růží;1962;USA;Drama / Romantický;8f78ochmcxdgwsk48dsx.jpeg;28
871;871-tisic-dnu-s-annou;86;Tisíc dnů s Annou;1969;Velká Británie;Drama / Historický / Romantický;v6oyqjomizwrt4l54gh5.jpeg;28
144299;144299-belmondo;89;Belmondo;2016;Francie;Dokument / Evropská Tvorba;6bt0ggaec157s7mvkcgm.jpeg;28
103928;103928-captain-america-navrat-prvniho-avengera;84;Captain America: Návrat prvního Avengera;2014;USA;Akční / Dobrodružný / Sci-Fi / Thriller / Komiks;xste5rqj3r7l5zjge0za.jpeg;28
23760;23760-americka-krasa;84;Americká krása;1999;USA;Drama / Černá Komedie;7zgptofx4ib7pephdept.jpeg;28
10236;10236-most-pres-reku-kwai;84;Most přes řeku Kwai;1957;USA / Velká Británie;Dobrodružný / Drama / Historický / Válečný / Vojenský;6wxa9a3y3d4kvkl1z0gc.jpeg;28
